,0
183,0.7629140461215933
184,0.7745457721872816
185,0.7925122292103424
186,0.8005939902166318
187,0.8279454926624739
188,0.7440146750524109
189,0.7932599580712788
190,0.7794409503843467
191,0.7670894479385046
192,0.8117819706498952
193,0.7475960866526906
194,0.7820475192173306
195,0.749472396925227
196,0.8148462613556953
197,0.7543396226415094
198,0.7431341719077568
199,0.7809748427672957
200,0.7934241788958769
201,0.73159678546471
202,0.7598043326345213
203,0.7320580013976241
204,0.8213102725366875
205,0.8322571628232007
206,0.8137805730258559
207,0.8112334032145352
208,0.8257232704402515
209,0.813298392732355
210,0.8691125087351503
211,0.8722606568832985
212,0.7823899371069183
213,0.784262753319357
214,0.7898357791754018
215,0.7720195667365479
216,0.6949161425576519
217,0.7547169811320754
218,0.7140461215932914
219,0.7948462613556954
220,0.7621942697414396
221,0.750587002096436
222,0.7687631027253667
223,0.7879909154437457
224,0.7604751921733054
225,0.8544933612858143
226,0.8071767994409503
227,0.8003738644304683
228,0.7229105520614955
229,0.7670929419986023
230,0.800024458420685
231,0.7397204751921733
232,0.7760167714884696
233,0.7145038434661075
234,0.778172606568833
235,0.779748427672956
236,0.7136268343815513
237,0.7524703004891685
238,0.8344374563242487
239,0.7773584905660378
240,0.7932914046121593
241,0.7822082459818309
242,0.8092138364779874
243,0.8090321453529
244,0.8292767295597485
245,0.7412264150943397
246,0.7805031446540881
247,0.7704437456324248
248,0.7677498252969951
249,0.804262753319357
250,0.7996470999301188
251,0.784430468204053
252,0.7910132774283717
253,0.7728441649196366
254,0.7887770789657582
255,0.7769811320754717
256,0.7271698113207548
257,0.7912229210342417
258,0.7910656883298393
259,0.8452865129280223
260,0.7288120195667365
261,0.808298392732355
262,0.7756429070580013
263,0.7263522012578616
264,0.7374703004891685
265,0.7809154437456325
266,0.7876729559748428
267,0.7713731656184486
268,0.7540705800139762
269,0.6999720475192174
270,0.7293780573025856
271,0.7209573724668065
272,0.7074807826694619
273,0.7622222222222221
274,0.7899231306778477
275,0.7771069182389937
276,0.8062124388539484
277,0.7472327044025157
278,0.8011705101327744
279,0.8166911250873516
280,0.7080083857442347
281,0.8466352201257861
282,0.7960761705101327
283,0.7348252969951082
284,0.7250524109014675
285,0.777417889587701
286,0.8113906359189377
287,0.7848951781970651
288,0.7104192872117401
289,0.795171208944794
290,0.7875052410901467
291,0.771324248777079
292,0.7730573025856045
293,0.7954996505939901
294,0.813696715583508
295,0.7515164220824598
296,0.7036687631027253
297,0.7892278127183787
298,0.8091893780573025
299,0.7554682040531098
300,0.7669007686932214
301,0.7085639412997902
302,0.7633263452131376
303,0.8223235499650594
304,0.7983647798742138
305,0.8183403214535291
306,0.809199860237596
307,0.809014675052411
308,0.8835394828791054
309,0.7677812718378756
310,0.7587840670859539
311,0.774559748427673
312,0.7715583508036339
313,0.8182634521313767
314,0.7185010482180293
315,0.7638853948287911
316,0.7988469601677148
317,0.806533892382949
318,0.7443640810621943
319,0.7335045422781271
320,0.7162928022361984
321,0.8063522012578617
322,0.7859538784067085
323,0.7882250174703006
324,0.8311285814116001
325,0.7837421383647799
326,0.7916107617051014
327,0.7520929419986024
328,0.7876205450733754
329,0.7921453529000699
330,0.7305520614954577
331,0.8066037735849056
332,0.7838958770090845
333,0.8191754018169112
334,0.8528965758211042
335,0.7305835080363382
336,0.7738469601677149
337,0.7083088749126485
338,0.8227044025157234
339,0.7723060796645702
340,0.7537211740041927
341,0.7994234800838574
342,0.7448846960167714
343,0.7968658280922432
344,0.8563836477987421
345,0.7902410901467506
346,0.8172396925227116
347,0.8260272536687632
348,0.8155415793151644
349,0.7281027253668764
350,0.7882669461914744
351,0.7861565338923829
352,0.8322606568832984
353,0.7471313766596784
354,0.7809119496855346
355,0.8155730258560447
356,0.780125786163522
357,0.7764325646401118
358,0.7630957372466806
359,0.790104821802935
360,0.8051187980433264
361,0.7648218029350105
362,0.8191020265548568
363,0.8209993011879805
364,0.8208106219426975
365,0.7943675751222923
366,0.782393431167016
367,0.8260621942697416
368,0.7483158630328443
369,0.7878232005590496
370,0.8034451432564641
371,0.7329699510831587
372,0.8138644304682041
373,0.8421767994409504
374,0.8033857442348008
375,0.7975611460517121
376,0.7908944793850454
377,0.8112264150943396
378,0.7692907058001397
379,0.7936023759608666
380,0.7838993710691825
381,0.8311495457721874
382,0.839937106918239
383,0.7685918937805731
384,0.8149860237596087
385,0.8142907058001398
386,0.7025890985324947
387,0.8077393431167016
388,0.775482180293501
389,0.7747239692522712
390,0.7670614954577217
391,0.7601886792452829
392,0.810167714884696
393,0.7593990216631725
394,0.7555974842767295
395,0.7898812019566737
396,0.7953738644304683
397,0.7570929419986024
398,0.7745317959468904
399,0.8018483577917541
400,0.7546925227113906
401,0.77340321453529
402,0.7422746331236897
403,0.7403039832285114
404,0.8161425576519916
405,0.7320055904961567
406,0.7526205450733753
407,0.7751222921034241
408,0.8584311670160727
409,0.8007617051013277
410,0.7711530398322852
411,0.822879105520615
412,0.7816701607267647
413,0.7577952480782671
414,0.8041579315164222
415,0.7998078266946191
416,0.793843466107617
417,0.798784067085954
418,0.7623549965059399
419,0.8076380153738645
420,0.7882040531097135
421,0.762648497554158
422,0.760485674353599
423,0.8103424178895878
424,0.759392033542977
425,0.7250663871418588
426,0.7808700209643605
427,0.743256464011181
428,0.7770964360587002
429,0.7733822501747029
430,0.7599755415793152
431,0.7715303983228512
432,0.8010831586303284
433,0.779748427672956
434,0.8450034940600977
435,0.8631516422082459
436,0.7743745632424879
437,0.7859189378057303
438,0.791911250873515
439,0.8320824598183089
440,0.7775506638714186
441,0.7258245981830888
442,0.7077009084556254
443,0.7331761006289309
444,0.7905241090146752
445,0.7363242487770789
446,0.7552550663871418
447,0.7580363382250175
448,0.8414116002795249
449,0.6994164919636618
450,0.7359748427672955
451,0.7065094339622642
452,0.8318588399720473
453,0.8205345911949685
454,0.7829175401816911
455,0.7953459119496856
456,0.8249091544374563
457,0.7692941998602376
458,0.762917540181691
459,0.7954018169112509
460,0.7640286512928023
461,0.8045248078266948
462,0.8071837875611461
463,0.7044584206848358
464,0.7717190775681342
465,0.7315094339622641
466,0.7734136967155836
467,0.7702131376659679
468,0.838549965059399
469,0.8219357092941998
470,0.8046296296296298
471,0.7733857442348009
472,0.7950174703004891
473,0.8001677148846961
474,0.8077463312368975
475,0.7704332634521314
476,0.791740041928721
477,0.7971977638015375
478,0.7719496855345912
479,0.8200768693221523
480,0.7213382250174704
481,0.7803529000698812
482,0.752246680642907
483,0.7385639412997904
484,0.8038609364081062
485,0.782732354996506
486,0.7947274633123691
487,0.7726834381551363
488,0.8590356394129979
489,0.8704262753319357
490,0.873609364081062
491,0.6965653389238294
492,0.8378336827393431
493,0.8238364779874214
494,0.7471907756813417
495,0.8180083857442348
496,0.783529000698812
497,0.8001991614255765
498,0.7904856743535988
499,0.785167714884696
500,0.7845038434661077
501,0.756956673654787
502,0.7507861635220124
503,0.7961530398322851
504,0.7328022361984627
505,0.8333927323549967
506,0.8106498951781971
507,0.8061914744933614
508,0.7769461914744934
509,0.7872851153039833
510,0.755066387141859
511,0.7671802935010482
512,0.7668902865129279
513,0.7853913347309573
514,0.7620335429769393
515,0.7681586303284416
516,0.7932250174703004
517,0.7927533193570928
518,0.7898986722571628
519,0.7766072676450035
520,0.6964046121593291
521,0.8211844863731657
522,0.799475890985325
523,0.781450034940601
524,0.726743535988819
525,0.7803738644304682
526,0.8189447938504543
527,0.7979979035639413
528,0.8153319357092942
529,0.7501781970649894
530,0.8219182389937106
531,0.7732599580712789
532,0.7946016771488471
533,0.7923165618448638
534,0.7811076170510134
535,0.7647938504542278
536,0.7870999301187981
537,0.788298392732355
538,0.7708315863032844
539,0.7638399720475193
540,0.8126170510132773
541,0.8221104122990915
542,0.7415303983228511
543,0.7342907058001398
544,0.8122292103424178
545,0.7966282320055905
546,0.7185779175401817
547,0.7950873515024459
548,0.8056464011180993
549,0.7256254367575122
550,0.7058350803633823
551,0.7447728860936408
552,0.7789028651292801
553,0.8269811320754717
554,0.7571628232005592
555,0.8039832285115305
556,0.8391928721174005
557,0.7825786163522012
558,0.7662718378756115
559,0.7440076869322152
560,0.8159643605870022
561,0.856575821104123
562,0.7807197763801537
563,0.7596261355695317
564,0.8473829489867226
565,0.7610377358490565
566,0.7913626834381551
567,0.7531970649895178
568,0.7762299091544375
569,0.8284591194968554
570,0.8042872117400421
571,0.7605310971348709
572,0.8243920335429771
573,0.8361495457721873
574,0.7567784765897974
575,0.8122396925227113
576,0.787669461914745
577,0.8186512928022361
578,0.7970300489168414
579,0.760863032844165
580,0.7897169811320754
581,0.7986932215234103
582,0.7674283717679944
583,0.7647798742138365
584,0.8247589098532495
585,0.7984661076170511
586,0.7517365478686233
587,0.8007966457023061
588,0.7790740740740741
589,0.7927218728162125
590,0.7869426974143956
591,0.7820719776380154
592,0.7741299790356394
593,0.7859713487071979
594,0.7055939902166317
595,0.8280957372466806
596,0.7668448637316563
597,0.8206219426974144
598,0.7924912648497554
599,0.7788923829489868
600,0.7659853249475892
601,0.7741928721174005
602,0.8260621942697414
603,0.8190845562543677
604,0.8951362683438153
605,0.7850908455625436
606,0.8035290006988121
607,0.7964779874213836
608,0.8035709294199862
609,0.8146051712089448
610,0.7528092243186583
611,0.7842627533193571
612,0.7610761705101328
613,0.7612334032145353
614,0.7557617051013279
615,0.7797239692522713
616,0.838445143256464
617,0.7698637316561845
618,0.7713836477987421
619,0.7947728860936407
620,0.8164744933612857
621,0.7826345213137665
622,0.7851851851851852
623,0.7827812718378757
624,0.7745737246680643
625,0.8597728860936409
626,0.8550803633822502
627,0.7635010482180293
628,0.7063696715583508
629,0.7000139762403912
630,0.8706044723969253
631,0.7962508735150244
632,0.7745702306079665
633,0.7771767994409504
634,0.7777113906359189
635,0.7825821104122991
636,0.7913382250174703
637,0.7922012578616353
638,0.8474318658280924
639,0.7183088749126485
640,0.7593780573025857
641,0.8036128581411599
642,0.7648218029350106
643,0.774245283018868
644,0.7526345213137665
645,0.7631306778476589
646,0.7669007686932217
647,0.7559608665269042
648,0.7360936408106219
649,0.6979280223619847
650,0.7900593990216632
651,0.7848672257162823
652,0.8226799440950383
653,0.7918169112508735
654,0.7380083857442349
655,0.7895702306079665
656,0.8239447938504542
657,0.7505939902166319
658,0.773067784765898
659,0.7796331236897276
660,0.7078162124388538
661,0.7425506638714185
662,0.7610517120894479
663,0.7239657582110413
664,0.8001991614255767
665,0.7804437456324249
666,0.7750978336827392
667,0.7895492662473795
668,0.8303878406708595
669,0.8369357092941998
670,0.800988819007687
671,0.761617749825297
672,0.8977498252969951
673,0.7522571628232005
674,0.7615932914046122
675,0.7917994409503845
676,0.7106429070580014
677,0.8157162823200558
678,0.7846156533892382
679,0.7566561844863731
680,0.7567575122292103
681,0.7891369671558353
682,0.7926974143955275
683,0.7968588399720475
684,0.8071383647798743
685,0.8614360587002097
686,0.7398707197763801
687,0.7372606568832984
688,0.767396925227114
689,0.8069426974143955
690,0.7578406708595389
691,0.7836757512229211
692,0.7633018867924528
693,0.7708315863032845
694,0.7441928721174006
695,0.730461215932914
696,0.7712229210342418
697,0.7991264849755415
698,0.8073235499650595
699,0.7829734451432565
700,0.8159189378057302
701,0.7824039133473095
702,0.789136967155835
703,0.7902480782669462
704,0.793675751222921
705,0.796114605171209
706,0.7561600279524809
707,0.8578825995807129
708,0.7678092243186583
709,0.6907617051013276
710,0.7338784067085953
711,0.8039902166317262
712,0.7698427672955975
713,0.7949790356394131
714,0.7702760307477288
715,0.8046436058700209
716,0.686572327044025
717,0.6962368972746331
718,0.7726450034940602
719,0.7777288609364081
720,0.7292662473794549
721,0.7948043326345214
722,0.8023165618448639
723,0.8030363382250174
724,0.691198462613557
725,0.8973654786862333
726,0.80445143256464
727,0.8752865129280224
728,0.7644898672257163
729,0.7483228511530398
730,0.794622641509434
731,0.7296296296296296
732,0.8715967854647099
733,0.7087386443046821
734,0.7483018867924528
735,0.8476415094339623
736,0.7906743535988819
737,0.7887596086652692
738,0.746278825995807
739,0.7185674353598883
740,0.749433962264151
741,0.6841194968553459
742,0.7277148846960169
743,0.8077812718378755
744,0.7976135569531796
745,0.7288784067085954
746,0.7848532494758909
747,0.7746156533892383
748,0.7669252271139063
749,0.7885883997204752
750,0.7906009783368274
751,0.6992103424178895
752,0.787686932215234
753,0.8264325646401117
754,0.7455415793151643
755,0.8087071977638015
756,0.7652865129280224
757,0.8005904961565339
758,0.7765269042627533
759,0.8208280922431866
760,0.8562089447938505
761,0.7706009783368273
762,0.7970405310971349
763,0.7882180293501049
764,0.7504018169112509
765,0.7773235499650593
766,0.7344758909853251
767,0.7391334730957373
768,0.7758490566037735
769,0.7674248777078965
770,0.7900908455625436
771,0.7758455625436758
772,0.801872816212439
773,0.8323724668064291
774,0.7564185883997205
775,0.8421383647798744
776,0.7370649895178197
777,0.7739552760307478
778,0.7588155136268344
779,0.8687526205450734
780,0.8213347309573725
781,0.7445702306079665
782,0.7318763102725366
783,0.7882494758909854
784,0.7160971348707198
785,0.8303703703703704
786,0.7511565338923829
787,0.8352655485674353
788,0.8142243186582808
789,0.7484940600978338
790,0.852082459818309
791,0.8211705101327743
792,0.8058071278825996
793,0.8242033542976939
794,0.7988993710691825
795,0.8062648497554159
796,0.7712054507337527
797,0.793466107617051
798,0.7683787561146052
799,0.8062019566736549
800,0.7916352201257861
801,0.7870405310971349
802,0.8060132774283719
803,0.8298497554157931
804,0.8004122990915443
805,0.8192592592592594
806,0.7374318658280922
807,0.8043256464011181
808,0.8269636617749825
809,0.7485429769392034
810,0.767603074772886
811,0.6858979734451431
812,0.793658280922432
813,0.7449266247379455
814,0.7527428371767994
815,0.7397344514325647
816,0.746051712089448
817,0.6960517120894478
818,0.7337281621243885
819,0.7524353598881901
820,0.7779734451432565
821,0.728487071977638
822,0.788801537386443
823,0.826593291404612
824,0.7376345213137665
825,0.7382005590496157
826,0.803046820405311
827,0.7287980433263451
828,0.6889098532494758
829,0.7168448637316561
830,0.7750908455625438
831,0.7711844863731657
832,0.7604577218728161
833,0.7910097833682739
834,0.8202655485674354
835,0.722816212438854
836,0.748860936408106
837,0.739535290006988
838,0.8159888190076868
839,0.751554856743536
840,0.8275681341719079
841,0.8019252271139063
842,0.72991963661775
843,0.8781481481481481
844,0.7950174703004891
845,0.8650279524807827
846,0.7605590496156533
847,0.7690111809923132
848,0.7764814814814814
849,0.800988819007687
850,0.7509748427672955
851,0.8144409503843466
852,0.6813906359189379
853,0.8144898672257161
854,0.8213836477987423
855,0.7492767295597483
856,0.7462648497554157
857,0.7785010482180292
858,0.7474353598881901
859,0.8336023759608665
860,0.7640041928721174
861,0.7789902166317261
862,0.8528476589797345
863,0.7917714884696017
864,0.7252655485674355
865,0.8013522012578616
866,0.7917400419287212
867,0.7835220125786164
868,0.7631027253668763
869,0.7477113906359187
870,0.7816701607267645
871,0.7533647798742139
872,0.76667714884696
873,0.8033962264150942
874,0.7014919636617749
875,0.775108315863033
876,0.6914081062194268
877,0.7526030747728861
878,0.8588050314465407
879,0.7639203354297694
880,0.8745213137665969
881,0.8314989517819706
882,0.7316631726065689
883,0.7561670160726764
884,0.8393605870020965
885,0.787669461914745
886,0.8062054507337526
887,0.8273445143256464
888,0.8341125087351504
889,0.7700139762403913
890,0.8519252271139063
891,0.7776100628930818
892,0.7247204751921734
893,0.7572571628232005
894,0.7391544374563241
895,0.7254018169112509
896,0.8256813417190776
897,0.8298462613556954
898,0.778654786862334
899,0.8172536687631027
900,0.7681830887491266
901,0.8350244584206848
902,0.7426380153738645
903,0.87008036338225
904,0.7356429070580014
905,0.7431027253668763
906,0.8013452131376659
907,0.7959958071278825
908,0.8206498951781971
909,0.7692976939203354
910,0.8348078266946191
911,0.7940566037735849
912,0.7507442348008386
913,0.7485324947589098
914,0.8112438853948287
915,0.7974074074074073
916,0.7367714884696016
917,0.7844584206848357
918,0.7410272536687631
919,0.7050733752620546
920,0.7698462613556953
921,0.8668832983927324
922,0.7786652690426275
923,0.8121767994409502
924,0.7588993710691825
925,0.7037561146051712
926,0.7422676450034941
927,0.8015303983228513
928,0.7877148846960168
929,0.8104751921733053
930,0.7605765199161425
931,0.7690845562543676
932,0.8386617749825298
933,0.8319741439552759
934,0.8620160726764501
935,0.7355590496156535
936,0.8106394129979035
937,0.7621767994409504
938,0.6779140461215933
939,0.8152131376659678
940,0.7809538784067087
941,0.7602865129280224
942,0.7450174703004893
943,0.7743361285814118
944,0.7306988120195668
945,0.7719077568134172
946,0.7405974842767296
947,0.8191264849755416
948,0.7816981132075471
949,0.7649545772187281
950,0.7241544374563242
951,0.7541229909154439
952,0.7131516422082461
953,0.7652410901467505
954,0.7464325646401118
955,0.759706498951782
956,0.8766107617051011
957,0.8861705101327741
958,0.8117435359888191
959,0.8198497554157932
960,0.7303703703703703
961,0.8067819706498952
962,0.7836827393431167
963,0.7880642907058002
964,0.8037770789657582
965,0.7837456324248776
966,0.7910761705101328
967,0.7803354297693922
968,0.806446540880503
969,0.8015618448637317
970,0.7786408106219428
971,0.7740216631726066
972,0.7117749825296995
973,0.7983542976939204
974,0.7691090146750523
975,0.7376659678546471
976,0.7818693221523412
977,0.7479315164220824
978,0.7593780573025857
979,0.8091544374563243
980,0.8075157232704404
981,0.7577288609364082
982,0.7272117400419288
983,0.7901153039832285
984,0.755398322851153
985,0.785775681341719
986,0.7696960167714885
987,0.7591719077568134
988,0.7263067784765899
989,0.8827882599580713
990,0.7876345213137667
991,0.8114046121593292
992,0.8110901467505242
993,0.8290670859538786
994,0.8119392033542976
995,0.7702271139063591
996,0.7537141858839973
997,0.740083857442348
998,0.7550489168413697
999,0.7640391334730957
